,id,group.id,treatment,trial,conf.HA,conf.SA,sel.adv,sel.adv.gr,conf.sel.adv,conf.unsel.adv,confirm.oppose,won,HA.correct,SA.correct,changed,changed.gr,dominant.balls,majmin
1508,76,16,Individuals in voting groups,8,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1509,76,16,Individuals in voting groups,9,2,1,1,1,1,2,0,1,1,1,0,0,50,majority
1510,76,16,Individuals in voting groups,10,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
1511,76,16,Individuals in voting groups,11,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
1512,76,16,Individuals in voting groups,12,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1513,76,16,Individuals in voting groups,13,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1514,76,16,Individuals in voting groups,14,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1515,76,16,Individuals in voting groups,15,2,2,1,1,2,2,0,1,1,1,0,0,50,majority
1516,76,16,Individuals in voting groups,16,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1517,76,16,Individuals in voting groups,17,3,3,1,1,3,3,0,1,1,1,0,0,90,majority
1518,76,16,Individuals in voting groups,18,5,4,1,1,4,5,0,1,1,1,0,0,90,majority
1519,76,16,Individuals in voting groups,19,5,4,1,1,4,5,0,1,1,1,0,0,90,majority
1520,76,16,Individuals in voting groups,20,2,1,1,1,1,2,0,1,1,1,NA,NA,50,majority
1521,77,16,Individuals in voting groups,1,2,2,0,1,2,2,0,1,1,1,1,0,50,minority
1522,77,16,Individuals in voting groups,2,5,5,1,1,5,5,0,1,1,1,0,0,90,majority
1523,77,16,Individuals in voting groups,3,2,1,1,1,1,2,0,1,1,1,0,0,50,majority
1524,77,16,Individuals in voting groups,4,1,1,1,1,1,1,0,0,0,0,1,0,50,majority
1525,77,16,Individuals in voting groups,5,2,1,0,1,1,2,0,1,1,1,0,0,50,minority
1526,77,16,Individuals in voting groups,6,1,1,0,1,1,1,0,1,1,1,0,0,50,minority
1527,77,16,Individuals in voting groups,7,4,5,0,1,5,4,0,1,1,1,1,0,90,minority
1528,77,16,Individuals in voting groups,8,2,2,1,1,2,2,0,0,0,0,1,0,50,majority
1529,77,16,Individuals in voting groups,9,2,1,0,1,1,2,0,1,1,1,0,0,50,minority
1530,77,16,Individuals in voting groups,10,2,1,0,1,1,2,0,1,1,1,0,0,50,minority
1531,77,16,Individuals in voting groups,11,1,1,0,1,1,1,0,1,1,1,1,0,50,minority
1532,77,16,Individuals in voting groups,12,2,1,1,1,1,2,0,0,0,0,0,0,50,majority
1533,77,16,Individuals in voting groups,13,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1534,77,16,Individuals in voting groups,14,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1535,77,16,Individuals in voting groups,15,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
1536,77,16,Individuals in voting groups,16,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1537,77,16,Individuals in voting groups,17,5,5,1,1,5,5,0,1,1,1,0,0,90,majority
1538,77,16,Individuals in voting groups,18,5,4,1,1,4,5,0,1,1,1,0,0,90,majority
1539,77,16,Individuals in voting groups,19,4,4,1,1,4,4,0,1,1,1,0,0,90,majority
1540,77,16,Individuals in voting groups,20,1,1,1,1,1,1,0,1,1,1,NA,NA,50,majority
1541,78,16,Individuals in voting groups,1,1,2,1,1,2,1,0,1,1,1,0,0,50,majority
1542,78,16,Individuals in voting groups,2,5,4,1,1,4,5,0,1,1,1,0,0,90,majority
1543,78,16,Individuals in voting groups,3,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
1544,78,16,Individuals in voting groups,4,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1545,78,16,Individuals in voting groups,5,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
1546,78,16,Individuals in voting groups,6,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
1547,78,16,Individuals in voting groups,7,4,4,1,1,4,4,0,1,1,1,0,0,90,majority
1548,78,16,Individuals in voting groups,8,2,1,1,1,1,2,0,0,0,0,0,0,50,majority
1549,78,16,Individuals in voting groups,9,1,2,1,1,2,1,0,1,1,1,0,0,50,majority
1550,78,16,Individuals in voting groups,10,1,2,1,1,2,1,0,1,1,1,0,0,50,majority
1551,78,16,Individuals in voting groups,11,1,2,1,1,2,1,0,1,1,1,0,0,50,majority
1552,78,16,Individuals in voting groups,12,1,2,1,1,2,1,0,0,0,0,0,0,50,majority
1553,78,16,Individuals in voting groups,13,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1554,78,16,Individuals in voting groups,14,1,2,1,1,2,1,0,0,0,0,0,0,50,majority
1555,78,16,Individuals in voting groups,15,1,2,1,1,2,1,0,1,1,1,0,0,50,majority
1556,78,16,Individuals in voting groups,16,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1557,78,16,Individuals in voting groups,17,5,5,1,1,5,5,0,1,1,1,0,0,90,majority
1558,78,16,Individuals in voting groups,18,5,5,1,1,5,5,0,1,1,1,0,0,90,majority
1559,78,16,Individuals in voting groups,19,5,4,1,1,4,5,0,1,1,1,0,0,90,majority
1560,78,16,Individuals in voting groups,20,1,1,1,1,1,1,0,1,1,1,NA,NA,50,majority
1561,79,16,Individuals in voting groups,1,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
1562,79,16,Individuals in voting groups,2,4,4,1,1,4,4,0,1,1,1,0,0,90,majority
1563,79,16,Individuals in voting groups,3,1,2,1,1,2,1,0,1,1,1,0,0,50,majority
1564,79,16,Individuals in voting groups,4,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1565,79,16,Individuals in voting groups,5,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
1566,79,16,Individuals in voting groups,6,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
1567,79,16,Individuals in voting groups,7,5,5,1,1,5,5,0,1,1,1,0,0,90,majority
1568,79,16,Individuals in voting groups,8,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1569,79,16,Individuals in voting groups,9,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
1570,79,16,Individuals in voting groups,10,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
1571,79,16,Individuals in voting groups,11,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
1572,79,16,Individuals in voting groups,12,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1573,79,16,Individuals in voting groups,13,1,2,1,1,2,1,0,0,0,0,0,0,50,majority
1574,79,16,Individuals in voting groups,14,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1575,79,16,Individuals in voting groups,15,1,2,1,1,2,1,0,1,1,1,0,0,50,majority
1576,79,16,Individuals in voting groups,16,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1577,79,16,Individuals in voting groups,17,5,4,1,1,4,5,0,1,1,1,0,0,90,majority
1578,79,16,Individuals in voting groups,18,4,5,1,1,5,4,0,1,1,1,0,0,90,majority
1579,79,16,Individuals in voting groups,19,3,5,1,1,5,3,0,1,1,1,0,0,90,majority
1580,79,16,Individuals in voting groups,20,2,1,1,1,1,2,0,1,1,1,NA,NA,50,majority
1581,80,16,Individuals in voting groups,1,1,1,0,1,1,1,0,1,1,1,0,0,50,minority
1582,80,16,Individuals in voting groups,2,4,5,0,1,5,4,0,1,1,1,0,0,90,minority
1583,80,16,Individuals in voting groups,3,2,1,0,1,1,2,0,1,1,1,0,0,50,minority
1584,80,16,Individuals in voting groups,4,1,2,0,1,2,1,0,0,0,0,1,0,50,minority
1585,80,16,Individuals in voting groups,5,2,1,1,1,1,2,0,1,1,1,1,0,50,majority
1586,80,16,Individuals in voting groups,6,1,2,0,1,2,1,0,1,1,1,1,0,50,minority
1587,80,16,Individuals in voting groups,7,5,5,1,1,5,5,0,1,1,1,1,0,90,majority
1588,80,16,Individuals in voting groups,8,2,2,0,1,2,2,0,0,0,0,1,0,50,minority
1589,80,16,Individuals in voting groups,9,1,1,1,1,1,1,0,1,1,1,1,0,50,majority
1590,80,16,Individuals in voting groups,10,2,1,0,1,1,2,0,1,1,1,1,0,50,minority
1591,80,16,Individuals in voting groups,11,1,1,1,1,1,1,0,1,1,1,1,0,50,majority
1592,80,16,Individuals in voting groups,12,1,1,0,1,1,1,0,0,0,0,0,0,50,minority
1593,80,16,Individuals in voting groups,13,1,2,0,1,2,1,0,0,0,0,1,0,50,minority
1594,80,16,Individuals in voting groups,14,1,2,1,1,2,1,0,0,0,0,1,0,50,majority
1595,80,16,Individuals in voting groups,15,1,1,0,1,1,1,0,1,1,1,1,0,50,minority
1596,80,16,Individuals in voting groups,16,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1597,80,16,Individuals in voting groups,17,5,5,1,1,5,5,0,1,1,1,1,0,90,majority
1598,80,16,Individuals in voting groups,18,4,3,0,1,3,4,0,1,1,1,0,0,90,minority
1599,80,16,Individuals in voting groups,19,4,3,0,1,3,4,0,1,1,1,0,0,90,minority
1600,80,16,Individuals in voting groups,20,1,1,0,1,1,1,0,1,1,1,NA,NA,50,minority
1601,81,17,Individuals in voting groups,1,4,4,1,0,4,4,0,1,1,1,0,1,90,minority
1602,81,17,Individuals in voting groups,2,1,2,1,1,2,1,0,1,1,1,0,1,50,majority
1603,81,17,Individuals in voting groups,3,4,4,1,0,4,4,0,1,1,1,0,1,90,minority
1604,81,17,Individuals in voting groups,4,1,2,1,1,2,1,0,1,1,1,0,1,50,majority
1605,81,17,Individuals in voting groups,5,4,4,1,0,4,4,0,1,1,1,0,1,90,minority
1606,81,17,Individuals in voting groups,6,1,1,1,1,1,1,0,1,1,1,0,1,50,majority
1607,81,17,Individuals in voting groups,7,1,-2,1,0,1,-2,1,1,1,0,1,1,50,minority
1608,81,17,Individuals in voting groups,8,2,1,0,1,1,2,0,0,0,0,0,1,50,minority
1609,81,17,Individuals in voting groups,9,5,5,0,0,5,5,0,1,1,1,0,0,90,majority
1610,81,17,Individuals in voting groups,10,1,-3,0,0,1,-3,1,0,0,1,1,0,50,majority
1611,81,17,Individuals in voting groups,11,1,-2,1,0,1,-2,1,1,1,0,1,1,50,minority
1612,81,17,Individuals in voting groups,12,1,1,0,1,1,1,0,1,1,1,0,1,50,minority
1613,81,17,Individuals in voting groups,13,2,-3,0,0,2,-3,1,0,0,1,1,1,50,majority
1614,81,17,Individuals in voting groups,14,1,1,1,1,1,1,0,0,0,0,0,1,50,majority
1615,81,17,Individuals in voting groups,15,1,-3,1,0,1,-3,1,1,1,0,1,1,50,minority
1616,81,17,Individuals in voting groups,16,1,1,0,1,1,1,0,0,0,0,0,1,50,minority
1617,81,17,Individuals in voting groups,17,2,-4,0,0,2,-4,1,0,0,1,1,0,50,majority
1618,81,17,Individuals in voting groups,18,2,-2,1,0,2,-2,1,0,0,1,0,1,50,minority
1619,81,17,Individuals in voting groups,19,1,1,1,1,1,1,0,1,1,1,0,1,50,majority
1620,81,17,Individuals in voting groups,20,4,4,1,0,4,4,0,1,1,1,NA,NA,90,minority
1621,82,17,Individuals in voting groups,1,5,5,0,0,5,5,0,1,1,1,1,1,90,majority
1622,82,17,Individuals in voting groups,2,1,1,1,1,1,1,0,1,1,1,1,1,50,majority
1623,82,17,Individuals in voting groups,3,4,4,0,0,4,4,0,1,1,1,1,1,90,majority
1624,82,17,Individuals in voting groups,4,1,2,1,1,2,1,0,1,1,1,1,1,50,majority
1625,82,17,Individuals in voting groups,5,5,4,0,0,5,4,0,1,1,1,1,1,90,majority
1626,82,17,Individuals in voting groups,6,1,1,1,1,1,1,0,1,1,1,0,1,50,majority
1627,82,17,Individuals in voting groups,7,2,-4,1,0,2,-4,1,1,1,0,0,1,50,minority
1628,82,17,Individuals in voting groups,8,1,1,1,1,1,1,0,0,0,0,0,1,50,majority
1629,82,17,Individuals in voting groups,9,5,5,1,0,5,5,0,1,1,1,1,0,90,minority
1630,82,17,Individuals in voting groups,10,1,-3,0,0,1,-3,1,0,0,1,1,0,50,majority
1631,82,17,Individuals in voting groups,11,2,-4,1,0,2,-4,1,1,1,0,0,1,50,minority
1632,82,17,Individuals in voting groups,12,1,1,1,1,1,1,0,1,1,1,1,1,50,majority
1633,82,17,Individuals in voting groups,13,1,-2,0,0,1,-2,1,0,0,1,1,1,50,majority
1634,82,17,Individuals in voting groups,14,2,2,1,1,2,2,0,0,0,0,0,1,50,majority
1635,82,17,Individuals in voting groups,15,1,-4,1,0,1,-4,1,1,1,0,0,1,50,minority
1636,82,17,Individuals in voting groups,16,1,1,1,1,1,1,0,0,0,0,1,1,50,majority
1637,82,17,Individuals in voting groups,17,2,-4,0,0,2,-4,1,0,0,1,1,0,50,majority
1638,82,17,Individuals in voting groups,18,2,-4,1,0,2,-4,1,0,0,1,1,1,50,minority
1639,82,17,Individuals in voting groups,19,2,1,0,1,1,2,0,1,1,1,1,1,50,minority
1640,82,17,Individuals in voting groups,20,5,4,1,0,5,4,0,1,1,1,NA,NA,90,minority
1641,83,17,Individuals in voting groups,1,5,5,0,0,5,5,0,1,1,1,0,1,90,majority
1642,83,17,Individuals in voting groups,2,1,1,0,1,1,1,0,1,1,1,0,1,50,minority
1643,83,17,Individuals in voting groups,3,4,4,0,0,4,4,0,1,1,1,1,1,90,majority
1644,83,17,Individuals in voting groups,4,1,1,1,1,1,1,0,1,1,1,1,1,50,majority
1645,83,17,Individuals in voting groups,5,5,4,0,0,5,4,0,1,1,1,1,1,90,majority
1646,83,17,Individuals in voting groups,6,2,1,1,1,1,2,0,1,1,1,1,1,50,majority
1647,83,17,Individuals in voting groups,7,2,-2,0,0,2,-2,1,1,1,0,1,1,50,majority
1648,83,17,Individuals in voting groups,8,1,2,1,1,2,1,0,0,0,0,1,1,50,majority
1649,83,17,Individuals in voting groups,9,4,4,0,0,4,4,0,1,1,1,1,0,90,majority
1650,83,17,Individuals in voting groups,10,1,-4,1,0,1,-4,1,0,0,1,1,0,50,minority
1651,83,17,Individuals in voting groups,11,1,-3,0,0,1,-3,1,1,1,0,1,1,50,majority
1652,83,17,Individuals in voting groups,12,2,1,1,1,1,2,0,1,1,1,1,1,50,majority
1653,83,17,Individuals in voting groups,13,2,-2,0,0,2,-2,1,0,0,1,1,1,50,majority
1654,83,17,Individuals in voting groups,14,2,1,1,1,1,2,0,0,0,0,1,1,50,majority
1655,83,17,Individuals in voting groups,15,1,-2,0,0,1,-2,1,1,1,0,1,1,50,majority
1656,83,17,Individuals in voting groups,16,1,1,1,1,1,1,0,0,0,0,1,1,50,majority
1657,83,17,Individuals in voting groups,17,1,-4,0,0,1,-4,1,0,0,1,0,0,50,majority
1658,83,17,Individuals in voting groups,18,1,-4,0,0,1,-4,1,0,0,1,1,1,50,majority
1659,83,17,Individuals in voting groups,19,1,2,1,1,2,1,0,1,1,1,1,1,50,majority
1660,83,17,Individuals in voting groups,20,5,4,0,0,5,4,0,1,1,1,NA,NA,90,majority
1661,84,17,Individuals in voting groups,1,5,5,0,0,5,5,0,1,1,1,1,1,90,majority
1662,84,17,Individuals in voting groups,2,2,2,1,1,2,2,0,1,1,1,1,1,50,majority
1663,84,17,Individuals in voting groups,3,3,3,0,0,3,3,0,1,1,1,0,1,90,majority
1664,84,17,Individuals in voting groups,4,1,1,0,1,1,1,0,1,1,1,0,1,50,minority
1665,84,17,Individuals in voting groups,5,4,5,0,0,4,5,0,1,1,1,0,1,90,majority
1666,84,17,Individuals in voting groups,6,1,1,0,1,1,1,0,1,1,1,0,1,50,minority
1667,84,17,Individuals in voting groups,7,1,-3,0,0,1,-3,1,1,1,0,0,1,50,majority
1668,84,17,Individuals in voting groups,8,1,1,0,1,1,1,0,0,0,0,0,1,50,minority
1669,84,17,Individuals in voting groups,9,4,5,0,0,4,5,0,1,1,1,0,0,90,majority
1670,84,17,Individuals in voting groups,10,1,-4,0,0,1,-4,1,0,0,1,0,0,50,majority
1671,84,17,Individuals in voting groups,11,2,-3,0,0,2,-3,1,1,1,0,0,1,50,majority
1672,84,17,Individuals in voting groups,12,1,1,0,1,1,1,0,1,1,1,0,1,50,minority
1673,84,17,Individuals in voting groups,13,1,-2,0,0,1,-2,1,0,0,1,0,1,50,majority
1674,84,17,Individuals in voting groups,14,1,2,0,1,2,1,0,0,0,0,0,1,50,minority
1675,84,17,Individuals in voting groups,15,1,-4,0,0,1,-4,1,1,1,0,0,1,50,majority
1676,84,17,Individuals in voting groups,16,2,1,0,1,1,2,0,0,0,0,0,1,50,minority
1677,84,17,Individuals in voting groups,17,1,-3,0,0,1,-3,1,0,0,1,0,0,50,majority
1678,84,17,Individuals in voting groups,18,1,-3,0,0,1,-3,1,0,0,1,0,1,50,majority
1679,84,17,Individuals in voting groups,19,2,2,0,1,2,2,0,1,1,1,0,1,50,minority
1680,84,17,Individuals in voting groups,20,3,4,0,0,3,4,0,1,1,1,NA,NA,90,majority
1681,85,17,Individuals in voting groups,1,4,4,1,0,4,4,0,1,1,1,1,1,90,minority
1682,85,17,Individuals in voting groups,2,1,1,0,1,1,1,0,1,1,1,1,1,50,minority
1683,85,17,Individuals in voting groups,3,5,5,1,0,5,5,0,1,1,1,1,1,90,minority
1684,85,17,Individuals in voting groups,4,1,1,0,1,1,1,0,1,1,1,0,1,50,minority
1685,85,17,Individuals in voting groups,5,5,5,0,0,5,5,0,1,1,1,1,1,90,majority
1686,85,17,Individuals in voting groups,6,1,1,1,1,1,1,0,1,1,1,1,1,50,majority
1687,85,17,Individuals in voting groups,7,1,-4,0,0,1,-4,1,1,1,0,1,1,50,majority
1688,85,17,Individuals in voting groups,8,1,1,1,1,1,1,0,0,0,0,0,1,50,majority
1689,85,17,Individuals in voting groups,9,5,4,1,0,5,4,0,1,1,1,1,0,90,minority
1690,85,17,Individuals in voting groups,10,1,-3,0,0,1,-3,1,0,0,1,0,0,50,majority
1691,85,17,Individuals in voting groups,11,1,-4,0,0,1,-4,1,1,1,0,1,1,50,majority
1692,85,17,Individuals in voting groups,12,1,1,1,1,1,1,0,1,1,1,0,1,50,majority
1693,85,17,Individuals in voting groups,13,1,-4,1,0,1,-4,1,0,0,1,1,1,50,minority
1694,85,17,Individuals in voting groups,14,1,1,0,1,1,1,0,0,0,0,0,1,50,minority
1695,85,17,Individuals in voting groups,15,1,-2,0,0,1,-2,1,1,1,0,1,1,50,majority
1696,85,17,Individuals in voting groups,16,1,2,1,1,2,1,0,0,0,0,0,1,50,majority
1697,85,17,Individuals in voting groups,17,1,-3,1,0,1,-3,1,0,0,1,1,0,50,minority
1698,85,17,Individuals in voting groups,18,1,-2,0,0,1,-2,1,0,0,1,1,1,50,majority
1699,85,17,Individuals in voting groups,19,1,1,1,1,1,1,0,1,1,1,1,1,50,majority
1700,85,17,Individuals in voting groups,20,5,4,0,0,5,4,0,1,1,1,NA,NA,90,majority
1701,86,18,Individuals in voting groups,1,5,4,0,0,5,4,0,1,1,1,0,0,90,majority
1702,86,18,Individuals in voting groups,2,1,-4,0,0,1,-4,1,0,0,1,0,0,50,majority
1703,86,18,Individuals in voting groups,3,2,-2,0,0,2,-2,1,0,0,1,0,0,50,majority
1704,86,18,Individuals in voting groups,4,5,5,0,0,5,5,0,1,1,1,1,1,90,majority
1705,86,18,Individuals in voting groups,5,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1706,86,18,Individuals in voting groups,6,2,1,1,1,1,2,0,1,1,1,1,0,50,majority
1707,86,18,Individuals in voting groups,7,1,1,0,1,1,1,0,1,1,1,0,1,50,minority
1708,86,18,Individuals in voting groups,8,1,-4,0,0,1,-4,1,1,1,0,0,0,50,majority
1709,86,18,Individuals in voting groups,9,1,-4,0,0,1,-4,1,1,1,0,0,0,50,majority
1710,86,18,Individuals in voting groups,10,3,5,0,0,3,5,0,1,1,1,0,0,90,majority
1711,86,18,Individuals in voting groups,11,1,-4,0,0,1,-4,1,1,1,0,0,0,50,majority
1712,86,18,Individuals in voting groups,12,5,5,0,0,5,5,0,0,0,0,0,1,90,majority
1713,86,18,Individuals in voting groups,13,2,1,0,1,1,2,0,0,0,0,1,0,50,minority
1714,86,18,Individuals in voting groups,14,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
1715,86,18,Individuals in voting groups,15,1,1,1,1,1,1,0,0,0,0,0,1,50,majority
1716,86,18,Individuals in voting groups,16,1,-2,1,0,1,-2,1,0,0,1,0,1,50,minority
1717,86,18,Individuals in voting groups,17,2,2,1,1,2,2,0,0,0,0,0,0,50,majority
1718,86,18,Individuals in voting groups,18,4,5,1,1,5,4,0,0,0,0,0,0,90,majority
1719,86,18,Individuals in voting groups,19,2,1,1,1,1,2,0,0,0,0,1,1,50,majority
1720,86,18,Individuals in voting groups,20,1,-3,0,0,1,-3,1,0,0,1,NA,NA,50,majority
1721,87,18,Individuals in voting groups,1,3,5,0,0,3,5,0,1,1,1,0,0,90,majority
1722,87,18,Individuals in voting groups,2,1,-2,0,0,1,-2,1,0,0,1,0,0,50,majority
1723,87,18,Individuals in voting groups,3,1,-3,0,0,1,-3,1,0,0,1,1,0,50,majority
1724,87,18,Individuals in voting groups,4,5,5,1,0,5,5,0,1,1,1,0,1,90,minority
1725,87,18,Individuals in voting groups,5,1,1,1,1,1,1,0,0,0,0,1,0,50,majority
1726,87,18,Individuals in voting groups,6,2,1,0,1,1,2,0,1,1,1,1,0,50,minority
1727,87,18,Individuals in voting groups,7,1,1,1,1,1,1,0,1,1,1,0,1,50,majority
1728,87,18,Individuals in voting groups,8,1,-4,1,0,1,-4,1,1,1,0,0,0,50,minority
1729,87,18,Individuals in voting groups,9,1,-4,1,0,1,-4,1,1,1,0,1,0,50,minority
1730,87,18,Individuals in voting groups,10,5,5,0,0,5,5,0,1,1,1,0,0,90,majority
1731,87,18,Individuals in voting groups,11,1,-4,0,0,1,-4,1,1,1,0,0,0,50,majority
1732,87,18,Individuals in voting groups,12,4,5,0,0,4,5,0,0,0,0,1,1,90,majority
1733,87,18,Individuals in voting groups,13,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1734,87,18,Individuals in voting groups,14,2,1,1,1,1,2,0,1,1,1,0,0,50,majority
1735,87,18,Individuals in voting groups,15,2,1,1,1,1,2,0,0,0,0,1,1,50,majority
1736,87,18,Individuals in voting groups,16,1,-2,0,0,1,-2,1,0,0,1,1,1,50,majority
1737,87,18,Individuals in voting groups,17,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1738,87,18,Individuals in voting groups,18,4,4,1,1,4,4,0,0,0,0,0,0,90,majority
1739,87,18,Individuals in voting groups,19,1,1,1,1,1,1,0,0,0,0,1,1,50,majority
1740,87,18,Individuals in voting groups,20,1,-2,0,0,1,-2,1,0,0,1,NA,NA,50,majority
1741,88,18,Individuals in voting groups,1,5,4,1,0,5,4,0,1,1,1,0,0,90,minority
1742,88,18,Individuals in voting groups,2,1,-3,1,0,1,-3,1,0,0,1,1,0,50,minority
1743,88,18,Individuals in voting groups,3,1,-3,0,0,1,-3,1,0,0,1,1,0,50,majority
1744,88,18,Individuals in voting groups,4,5,4,1,0,5,4,0,1,1,1,0,1,90,minority
1745,88,18,Individuals in voting groups,5,2,2,1,1,2,2,0,0,0,0,1,0,50,majority
1746,88,18,Individuals in voting groups,6,1,2,0,1,2,1,0,1,1,1,1,0,50,minority
1747,88,18,Individuals in voting groups,7,2,1,1,1,1,2,0,1,1,1,1,1,50,majority
1748,88,18,Individuals in voting groups,8,1,-2,0,0,1,-2,1,1,1,0,1,0,50,majority
1749,88,18,Individuals in voting groups,9,2,-3,1,0,2,-3,1,1,1,0,0,0,50,minority
1750,88,18,Individuals in voting groups,10,4,4,1,0,4,4,0,1,1,1,1,0,90,minority
1751,88,18,Individuals in voting groups,11,2,-4,0,0,2,-4,1,1,1,0,1,0,50,majority
1752,88,18,Individuals in voting groups,12,5,5,1,0,5,5,0,0,0,0,0,1,90,minority
1753,88,18,Individuals in voting groups,13,1,1,1,1,1,1,0,0,0,0,1,0,50,majority
1754,88,18,Individuals in voting groups,14,1,2,0,1,2,1,0,1,1,1,1,0,50,minority
1755,88,18,Individuals in voting groups,15,2,1,1,1,1,2,0,0,0,0,1,1,50,majority
1756,88,18,Individuals in voting groups,16,1,-4,0,0,1,-4,1,0,0,1,1,1,50,majority
1757,88,18,Individuals in voting groups,17,1,1,1,1,1,1,0,0,0,0,1,0,50,majority
1758,88,18,Individuals in voting groups,18,3,4,0,1,4,3,0,0,0,0,1,0,90,minority
1759,88,18,Individuals in voting groups,19,1,1,1,1,1,1,0,0,0,0,0,1,50,majority
1760,88,18,Individuals in voting groups,20,1,-3,1,0,1,-3,1,0,0,1,NA,NA,50,minority
1761,89,18,Individuals in voting groups,1,4,4,1,0,4,4,0,1,1,1,1,0,90,minority
1762,89,18,Individuals in voting groups,2,1,-2,0,0,1,-2,1,0,0,1,1,0,50,majority
1763,89,18,Individuals in voting groups,3,2,-4,1,0,2,-4,1,0,0,1,1,0,50,minority
1764,89,18,Individuals in voting groups,4,3,3,0,0,3,3,0,1,1,1,1,1,90,majority
1765,89,18,Individuals in voting groups,5,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
1766,89,18,Individuals in voting groups,6,2,2,1,1,2,2,0,1,1,1,0,0,50,majority
1767,89,18,Individuals in voting groups,7,1,1,1,1,1,1,0,1,1,1,0,1,50,majority
1768,89,18,Individuals in voting groups,8,1,-4,1,0,1,-4,1,1,1,0,1,0,50,minority
1769,89,18,Individuals in voting groups,9,2,-4,0,0,2,-4,1,1,1,0,1,0,50,majority
1770,89,18,Individuals in voting groups,10,3,4,1,0,3,4,0,1,1,1,0,0,90,minority
1771,89,18,Individuals in voting groups,11,1,-3,1,0,1,-3,1,1,1,0,0,0,50,minority
1772,89,18,Individuals in voting groups,12,5,5,1,0,5,5,0,0,0,0,0,1,90,minority
1773,89,18,Individuals in voting groups,13,1,2,1,1,2,1,0,0,0,0,0,0,50,majority
1774,89,18,Individuals in voting groups,14,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
1775,89,18,Individuals in voting groups,15,1,1,1,1,1,1,0,0,0,0,1,1,50,majority
1776,89,18,Individuals in voting groups,16,1,-2,0,0,1,-2,1,0,0,1,0,1,50,majority
1777,89,18,Individuals in voting groups,17,1,1,0,1,1,1,0,0,0,0,0,0,50,minority
1778,89,18,Individuals in voting groups,18,5,5,0,1,5,5,0,0,0,0,1,0,90,minority
1779,89,18,Individuals in voting groups,19,1,2,1,1,2,1,0,0,0,0,0,1,50,majority
1780,89,18,Individuals in voting groups,20,1,-3,1,0,1,-3,1,0,0,1,NA,NA,50,minority
1781,90,18,Individuals in voting groups,1,4,5,0,0,4,5,0,1,1,1,0,0,90,majority
1782,90,18,Individuals in voting groups,2,1,-3,0,0,1,-3,1,0,0,1,1,0,50,majority
1783,90,18,Individuals in voting groups,3,1,-2,1,0,1,-2,1,0,0,1,1,0,50,minority
